model,qid,language,n_candidates,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5
qwen3-1.7b,2413,Rust,5,0,0,0,0,0
qwen3-1.7b,2414,C,5,1,1,1,1,1
qwen3-1.7b,2414,C#,5,1,1,1,1,1
qwen3-1.7b,2414,C++,5,1,1,1,1,1
qwen3-1.7b,2414,Golang,5,1,1,1,1,1
qwen3-1.7b,2414,Java,5,1,1,1,1,1
qwen3-1.7b,2414,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2414,Python3,5,1,1,1,1,1
qwen3-1.7b,2414,Rust,5,0,0,0,0,0
qwen3-1.7b,2418,C,5,0,0,0,0,0
qwen3-1.7b,2418,C#,5,1,1,1,1,1
qwen3-1.7b,2418,C++,5,1,1,1,1,1
qwen3-1.7b,2418,Golang,5,0,0,0,0,0
qwen3-1.7b,2418,Java,5,1,1,1,1,1
qwen3-1.7b,2418,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2418,Python3,5,1,1,1,1,1
qwen3-1.7b,2418,Rust,5,0,0,0,0,0
qwen3-1.7b,2419,C,5,0,0,0,0,0
qwen3-1.7b,2419,C#,5,0,0,0,0,0
qwen3-1.7b,2419,C++,5,0,0,0,0,0
qwen3-1.7b,2419,Golang,5,0,0,0,0,0
qwen3-1.7b,2419,Java,5,0,0,0,0,0
qwen3-1.7b,2419,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2419,Python3,5,0,0,0,0,0
qwen3-1.7b,2419,Rust,5,0,0,0,0,0
qwen3-1.7b,242,C,5,1,1,1,1,1
qwen3-1.7b,242,C#,5,1,1,1,1,1
qwen3-1.7b,242,C++,5,1,1,1,1,1
qwen3-1.7b,242,Golang,5,1,1,1,1,1
qwen3-1.7b,242,Java,5,1,1,1,1,1
qwen3-1.7b,242,JavaScript,5,1,1,1,1,1
qwen3-1.7b,242,Python3,5,1,1,1,1,1
qwen3-1.7b,242,Rust,5,1,1,1,1,1
qwen3-1.7b,2420,C,5,0,0,0,0,0
qwen3-1.7b,2420,C#,5,0,0,0,0,0
qwen3-1.7b,2420,C++,5,0,0,0,0,0
qwen3-1.7b,2420,Golang,5,0,0,0,0,0
qwen3-1.7b,2420,Java,5,0,0,0,0,0
qwen3-1.7b,2420,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2420,Python3,5,0,0,0,0,0
qwen3-1.7b,2420,Rust,5,0,0,0,0,0
qwen3-1.7b,2423,C,5,0,0,0,0,0
qwen3-1.7b,2423,C#,5,0,0,0,0,0
qwen3-1.7b,2423,C++,5,0,0,0,0,0
qwen3-1.7b,2423,Golang,5,0,0,0,0,0
qwen3-1.7b,2423,Java,5,0,0,0,0,0
qwen3-1.7b,2423,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2423,Python3,5,0,0,0,0,0
qwen3-1.7b,2423,Rust,5,0,0,0,0,0
qwen3-1.7b,2427,C,5,1,1,1,1,1
qwen3-1.7b,2427,C#,5,1,1,1,1,1
qwen3-1.7b,2427,C++,5,1,1,1,1,1
qwen3-1.7b,2427,Golang,5,1,1,1,1,1
qwen3-1.7b,2427,Java,5,1,1,1,1,1
qwen3-1.7b,2427,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2427,Python3,5,1,1,1,1,1
qwen3-1.7b,2427,Rust,5,0,0,0,0,0
qwen3-1.7b,2432,C,5,1,1,1,1,1
qwen3-1.7b,2432,C#,5,1,1,1,1,1
qwen3-1.7b,2432,C++,5,1,1,1,1,1
qwen3-1.7b,2432,Golang,5,1,1,1,1,1
qwen3-1.7b,2432,Java,5,0,0,0,0,0
qwen3-1.7b,2432,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2432,Python3,5,1,1,1,1,1
qwen3-1.7b,2432,Rust,5,0,0,0,0,0
qwen3-1.7b,2434,C,5,0,0,0,0,0
qwen3-1.7b,2434,C#,5,0,0,0,0,0
qwen3-1.7b,2434,C++,5,0,0,0,0,0
qwen3-1.7b,2434,Golang,5,0,0,0,0,0
qwen3-1.7b,2434,Java,5,0,0,0,0,0
qwen3-1.7b,2434,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2434,Python3,5,0,0,0,0,0
qwen3-1.7b,2434,Rust,5,0,0,0,0,0
qwen3-1.7b,2437,C,5,0,0,0,0,0
qwen3-1.7b,2437,C#,5,0,0,0,0,0
qwen3-1.7b,2437,C++,5,0,0,0,0,0
qwen3-1.7b,2437,Golang,5,0,0,0,0,0
qwen3-1.7b,2437,Java,5,0,0,0,0,0
qwen3-1.7b,2437,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2437,Python3,5,0,0,0,0,0
qwen3-1.7b,2437,Rust,5,0,0,0,0,0
qwen3-1.7b,2438,C,5,0,0,0,0,0
qwen3-1.7b,2438,C#,5,1,1,1,1,1
qwen3-1.7b,2438,C++,5,0,0,0,0,0
qwen3-1.7b,2438,Golang,5,0,0,0,0,0
qwen3-1.7b,2438,Java,5,0,0,0,0,0
qwen3-1.7b,2438,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2438,Python3,5,0,0,0,0,0
qwen3-1.7b,2438,Rust,5,0,0,0,0,0
qwen3-1.7b,2441,C,5,0,0,0,0,0
qwen3-1.7b,2441,C#,5,0,0,0,0,0
qwen3-1.7b,2441,C++,5,1,1,1,1,1
qwen3-1.7b,2441,Golang,5,1,1,1,1,1
qwen3-1.7b,2441,Java,5,1,1,1,1,1
qwen3-1.7b,2441,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2441,Python3,5,1,1,1,1,1
qwen3-1.7b,2441,Rust,5,1,1,1,1,1
qwen3-1.7b,2444,C,5,0,0,0,0,0
qwen3-1.7b,2444,C#,5,0,0,0,0,0
qwen3-1.7b,2444,C++,5,0,0,0,0,0
qwen3-1.7b,2444,Golang,5,0,0,0,0,0
qwen3-1.7b,2444,Java,5,0,0,0,0,0
qwen3-1.7b,2444,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2444,Python3,5,0,0,0,0,0
qwen3-1.7b,2444,Rust,5,0,0,0,0,0
qwen3-1.7b,2446,C,5,0,0,0,0,0
qwen3-1.7b,2446,C#,5,1,1,1,1,1
qwen3-1.7b,2446,C++,5,1,1,1,1,1
qwen3-1.7b,2446,Golang,5,0,0,0,0,0
qwen3-1.7b,2446,Java,5,1,1,1,1,1
qwen3-1.7b,2446,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2446,Python3,5,0,0,0,0,0
qwen3-1.7b,2446,Rust,5,0,0,0,0,0
qwen3-1.7b,2451,C,5,0,0,0,0,0
qwen3-1.7b,2451,C#,5,0,0,0,0,0
qwen3-1.7b,2451,C++,5,0,0,0,0,0
qwen3-1.7b,2451,Golang,5,0,0,0,0,0
qwen3-1.7b,2451,Java,5,0,0,0,0,0
qwen3-1.7b,2451,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2451,Python3,5,1,1,1,1,1
qwen3-1.7b,2451,Rust,5,0,0,0,0,0
qwen3-1.7b,2454,C,5,0,0,0,0,0
qwen3-1.7b,2454,C#,5,0,0,0,0,0
qwen3-1.7b,2454,C++,5,0,0,0,0,0
qwen3-1.7b,2454,Golang,5,0,0,0,0,0
qwen3-1.7b,2454,Java,5,0,0,0,0,0
qwen3-1.7b,2454,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2454,Python3,5,0,0,0,0,0
qwen3-1.7b,2454,Rust,5,0,0,0,0,0
qwen3-1.7b,2455,C,5,1,1,1,1,1
qwen3-1.7b,2455,C#,5,1,1,1,1,1
qwen3-1.7b,2455,C++,5,1,1,1,1,1
qwen3-1.7b,2455,Golang,5,1,1,1,1,1
qwen3-1.7b,2455,Java,5,1,1,1,1,1
qwen3-1.7b,2455,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2455,Python3,5,1,1,1,1,1
qwen3-1.7b,2455,Rust,5,1,1,1,1,1
qwen3-1.7b,2460,C,5,0,0,0,0,0
qwen3-1.7b,2460,C#,5,1,1,1,1,1
qwen3-1.7b,2460,C++,5,0,0,0,0,0
qwen3-1.7b,2460,Golang,5,0,0,0,0,0
qwen3-1.7b,2460,Java,5,1,1,1,1,1
qwen3-1.7b,2460,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2460,Python3,5,0,0,0,0,0
qwen3-1.7b,2460,Rust,5,1,1,1,1,1
qwen3-1.7b,2462,C,5,0,0,0,0,0
qwen3-1.7b,2462,C#,5,0,0,0,0,0
qwen3-1.7b,2462,C++,5,0,0,0,0,0
qwen3-1.7b,2462,Golang,5,0,0,0,0,0
qwen3-1.7b,2462,Java,5,0,0,0,0,0
qwen3-1.7b,2462,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2462,Python3,5,0,0,0,0,0
qwen3-1.7b,2462,Rust,5,0,0,0,0,0
qwen3-1.7b,2465,C,5,0,0,0,0,0
qwen3-1.7b,2465,C#,5,0,0,0,0,0
qwen3-1.7b,2465,C++,5,1,1,1,1,1
qwen3-1.7b,2465,Golang,5,1,1,1,1,1
qwen3-1.7b,2465,Java,5,1,1,1,1,1
qwen3-1.7b,2465,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2465,Python3,5,1,1,1,1,1
qwen3-1.7b,2465,Rust,5,0,0,0,0,0
qwen3-1.7b,2469,C,5,1,1,1,1,1
qwen3-1.7b,2469,C#,5,1,1,1,1,1
qwen3-1.7b,2469,C++,5,1,1,1,1,1
qwen3-1.7b,2469,Golang,5,1,1,1,1,1
qwen3-1.7b,2469,Java,5,0,0,0,0,0
qwen3-1.7b,2469,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2469,Python3,5,1,1,1,1,1
qwen3-1.7b,2469,Rust,5,1,1,1,1,1
qwen3-1.7b,2475,C,5,1,1,1,1,1
qwen3-1.7b,2475,C#,5,1,1,1,1,1
qwen3-1.7b,2475,C++,5,1,1,1,1,1
qwen3-1.7b,2475,Golang,5,0,1,1,1,1
qwen3-1.7b,2475,Java,5,1,1,1,1,1
qwen3-1.7b,2475,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2475,Python3,5,1,1,1,1,1
qwen3-1.7b,2475,Rust,5,1,1,1,1,1
qwen3-1.7b,2485,C,5,0,0,0,0,0
qwen3-1.7b,2485,C#,5,0,0,0,0,0
qwen3-1.7b,2485,C++,5,1,1,1,1,1
qwen3-1.7b,2485,Golang,5,0,0,0,0,0
qwen3-1.7b,2485,Java,5,0,0,0,0,0
qwen3-1.7b,2485,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2485,Python3,5,0,0,0,0,0
qwen3-1.7b,2485,Rust,5,0,0,0,0,0
qwen3-1.7b,2488,C,5,0,0,0,0,0
qwen3-1.7b,2488,C#,5,0,0,0,0,0
qwen3-1.7b,2488,C++,5,0,0,0,0,0
qwen3-1.7b,2488,Golang,5,0,0,0,0,0
qwen3-1.7b,2488,Java,5,0,0,0,0,0
qwen3-1.7b,2488,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2488,Python3,5,0,0,0,0,0
qwen3-1.7b,2488,Rust,5,0,0,0,0,0
qwen3-1.7b,2490,C,5,0,0,0,0,0
qwen3-1.7b,2490,C#,5,0,0,0,0,0
qwen3-1.7b,2490,C++,5,1,1,1,1,1
qwen3-1.7b,2490,Golang,5,0,0,0,0,0
qwen3-1.7b,2490,Java,5,1,1,1,1,1
qwen3-1.7b,2490,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2490,Python3,5,1,1,1,1,1
qwen3-1.7b,2490,Rust,5,0,0,0,0,0
qwen3-1.7b,2496,C,5,0,0,0,0,0
qwen3-1.7b,2496,C#,5,0,0,0,0,0
qwen3-1.7b,2496,C++,5,0,0,0,0,0
qwen3-1.7b,2496,Golang,5,0,0,0,0,0
qwen3-1.7b,2496,Java,5,1,1,1,1,1
qwen3-1.7b,2496,JavaScript,5,0,1,1,1,1
qwen3-1.7b,2496,Python3,5,0,1,1,1,1
qwen3-1.7b,2496,Rust,5,1,1,1,1,1
qwen3-1.7b,2502,C,5,0,0,0,0,0
qwen3-1.7b,2502,C#,5,0,0,0,0,0
qwen3-1.7b,2502,C++,5,0,0,0,0,0
qwen3-1.7b,2502,Golang,5,0,0,0,0,0
qwen3-1.7b,2502,Java,5,0,0,0,0,0
qwen3-1.7b,2502,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2502,Python3,5,0,0,0,0,0
qwen3-1.7b,2502,Rust,5,0,0,0,0,0
qwen3-1.7b,2506,C,5,0,0,0,0,0
qwen3-1.7b,2506,C#,5,0,0,0,0,0
qwen3-1.7b,2506,C++,5,0,0,0,0,0
qwen3-1.7b,2506,Golang,5,1,1,1,1,1
qwen3-1.7b,2506,Java,5,0,0,0,0,0
qwen3-1.7b,2506,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2506,Python3,5,1,1,1,1,1
qwen3-1.7b,2506,Rust,5,0,0,0,0,0
qwen3-1.7b,2511,C,5,0,0,0,0,0
qwen3-1.7b,2511,C#,5,0,0,0,0,0
qwen3-1.7b,2511,C++,5,0,0,0,0,0
qwen3-1.7b,2511,Golang,5,0,0,0,0,0
qwen3-1.7b,2511,Java,5,0,0,0,0,0
qwen3-1.7b,2511,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2511,Python3,5,0,0,0,0,0
qwen3-1.7b,2511,Rust,5,0,0,0,0,0
qwen3-1.7b,2512,C,5,0,0,0,0,0
qwen3-1.7b,2512,C#,5,0,0,0,0,0
qwen3-1.7b,2512,C++,5,0,0,0,0,0
qwen3-1.7b,2512,Golang,5,0,0,0,0,0
qwen3-1.7b,2512,Java,5,0,0,0,0,0
qwen3-1.7b,2512,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2512,Python3,5,0,0,0,0,0
qwen3-1.7b,2512,Rust,5,0,0,0,0,0
qwen3-1.7b,2516,C,5,0,0,0,0,0
qwen3-1.7b,2516,C#,5,0,0,0,0,0
qwen3-1.7b,2516,C++,5,0,0,0,0,0
qwen3-1.7b,2516,Golang,5,0,0,0,0,0
qwen3-1.7b,2516,Java,5,0,0,0,0,0
qwen3-1.7b,2516,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2516,Python3,5,0,0,0,0,0
qwen3-1.7b,2516,Rust,5,0,0,0,0,0
qwen3-1.7b,2517,C,5,0,0,0,0,0
qwen3-1.7b,2517,C#,5,0,0,0,0,0
qwen3-1.7b,2517,C++,5,0,0,0,0,0
qwen3-1.7b,2517,Golang,5,0,0,0,0,0
qwen3-1.7b,2517,Java,5,0,0,0,0,0
qwen3-1.7b,2517,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2517,Python3,5,0,0,0,0,0
qwen3-1.7b,2517,Rust,5,0,0,0,0,0
qwen3-1.7b,2520,C,5,1,1,1,1,1
qwen3-1.7b,2520,C#,5,1,1,1,1,1
qwen3-1.7b,2520,C++,5,1,1,1,1,1
qwen3-1.7b,2520,Golang,5,0,0,0,0,0
qwen3-1.7b,2520,Java,5,1,1,1,1,1
qwen3-1.7b,2520,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2520,Python3,5,1,1,1,1,1
qwen3-1.7b,2520,Rust,5,1,1,1,1,1
qwen3-1.7b,2525,C,5,0,0,0,0,0
qwen3-1.7b,2525,C#,5,0,0,0,0,0
qwen3-1.7b,2525,C++,5,0,0,0,0,0
qwen3-1.7b,2525,Golang,5,0,0,0,0,0
qwen3-1.7b,2525,Java,5,0,0,0,0,0
qwen3-1.7b,2525,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2525,Python3,5,0,0,0,0,0
qwen3-1.7b,2525,Rust,5,0,0,0,0,0
qwen3-1.7b,2529,C,5,1,1,1,1,1
qwen3-1.7b,2529,C#,5,1,1,1,1,1
qwen3-1.7b,2529,C++,5,1,1,1,1,1
qwen3-1.7b,2529,Golang,5,1,1,1,1,1
qwen3-1.7b,2529,Java,5,1,1,1,1,1
qwen3-1.7b,2529,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2529,Python3,5,1,1,1,1,1
qwen3-1.7b,2529,Rust,5,1,1,1,1,1
qwen3-1.7b,2530,C,5,0,0,0,0,0
qwen3-1.7b,2530,C#,5,1,1,1,1,1
qwen3-1.7b,2530,C++,5,0,0,0,0,0
qwen3-1.7b,2530,Golang,5,0,0,0,0,0
qwen3-1.7b,2530,Java,5,0,0,0,0,0
qwen3-1.7b,2530,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2530,Python3,5,0,0,0,0,0
qwen3-1.7b,2530,Rust,5,0,0,0,0,0
qwen3-1.7b,2535,C,5,1,1,1,1,1
qwen3-1.7b,2535,C#,5,1,1,1,1,1
qwen3-1.7b,2535,C++,5,0,0,0,0,0
qwen3-1.7b,2535,Golang,5,0,1,1,1,1
qwen3-1.7b,2535,Java,5,1,1,1,1,1
qwen3-1.7b,2535,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2535,Python3,5,1,1,1,1,1
qwen3-1.7b,2535,Rust,5,1,1,1,1,1
qwen3-1.7b,2537,C,5,0,0,0,0,0
qwen3-1.7b,2537,C#,5,0,0,0,0,0
qwen3-1.7b,2537,C++,5,0,0,0,0,0
qwen3-1.7b,2537,Golang,5,0,0,0,0,0
qwen3-1.7b,2537,Java,5,0,0,0,0,0
qwen3-1.7b,2537,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2537,Python3,5,0,0,0,0,0
qwen3-1.7b,2537,Rust,5,0,0,0,0,0
qwen3-1.7b,2544,C,5,0,0,0,0,0
qwen3-1.7b,2544,C#,5,1,1,1,1,1
qwen3-1.7b,2544,C++,5,1,1,1,1,1
qwen3-1.7b,2544,Golang,5,0,0,0,0,0
qwen3-1.7b,2544,Java,5,1,1,1,1,1
qwen3-1.7b,2544,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2544,Python3,5,1,1,1,1,1
qwen3-1.7b,2544,Rust,5,0,0,0,0,0
qwen3-1.7b,2549,C,5,0,0,0,0,0
qwen3-1.7b,2549,C#,5,0,0,0,0,0
qwen3-1.7b,2549,C++,5,0,0,0,0,0
qwen3-1.7b,2549,Golang,5,0,0,0,0,0
qwen3-1.7b,2549,Java,5,0,0,0,0,0
qwen3-1.7b,2549,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2549,Python3,5,0,0,0,0,0
qwen3-1.7b,2549,Rust,5,0,0,0,0,0
qwen3-1.7b,2552,C,5,0,0,0,0,0
qwen3-1.7b,2552,C#,5,0,0,0,0,0
qwen3-1.7b,2552,C++,5,0,0,0,0,0
qwen3-1.7b,2552,Golang,5,0,0,0,0,0
qwen3-1.7b,2552,Java,5,0,0,0,0,0
qwen3-1.7b,2552,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2552,Python3,5,0,0,0,0,0
qwen3-1.7b,2552,Rust,5,0,0,0,0,0
qwen3-1.7b,2555,C,5,0,0,0,0,0
qwen3-1.7b,2555,C#,5,0,0,0,0,0
qwen3-1.7b,2555,C++,5,0,0,0,0,0
qwen3-1.7b,2555,Golang,5,0,0,0,0,0
qwen3-1.7b,2555,Java,5,0,0,0,0,0
qwen3-1.7b,2555,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2555,Python3,5,0,0,0,0,0
qwen3-1.7b,2555,Rust,5,0,0,0,0,0
qwen3-1.7b,2558,C,5,1,1,1,1,1
qwen3-1.7b,2558,C#,5,1,1,1,1,1
qwen3-1.7b,2558,C++,5,1,1,1,1,1
qwen3-1.7b,2558,Golang,5,0,0,0,0,0
qwen3-1.7b,2558,Java,5,1,1,1,1,1
qwen3-1.7b,2558,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2558,Python3,5,1,1,1,1,1
qwen3-1.7b,2558,Rust,5,0,0,0,0,0
qwen3-1.7b,2559,C,5,0,0,0,0,0
qwen3-1.7b,2559,C#,5,0,0,0,0,0
qwen3-1.7b,2559,C++,5,0,0,0,0,0
qwen3-1.7b,2559,Golang,5,0,0,0,0,0
qwen3-1.7b,2559,Java,5,0,0,0,0,0
qwen3-1.7b,2559,JavaScript,5,0,1,1,1,1
qwen3-1.7b,2559,Python3,5,0,0,0,0,0
qwen3-1.7b,2559,Rust,5,0,0,0,0,0
qwen3-1.7b,2560,C,5,0,0,0,0,0
qwen3-1.7b,2560,C#,5,0,0,0,0,0
qwen3-1.7b,2560,C++,5,0,0,0,0,0
qwen3-1.7b,2560,Golang,5,0,0,0,0,0
qwen3-1.7b,2560,Java,5,0,0,0,0,0
qwen3-1.7b,2560,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2560,Python3,5,0,0,0,0,0
qwen3-1.7b,2560,Rust,5,0,0,0,0,0
qwen3-1.7b,2561,C,5,0,0,0,0,0
qwen3-1.7b,2561,C#,5,0,0,0,0,0
qwen3-1.7b,2561,C++,5,0,0,0,0,0
qwen3-1.7b,2561,Golang,5,0,0,0,0,0
qwen3-1.7b,2561,Java,5,0,0,0,0,0
qwen3-1.7b,2561,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2561,Python3,5,0,0,0,0,0
qwen3-1.7b,2561,Rust,5,0,0,0,0,0
qwen3-1.7b,2562,C,5,0,0,0,0,0
qwen3-1.7b,2562,C#,5,1,1,1,1,1
qwen3-1.7b,2562,C++,5,0,0,0,0,0
qwen3-1.7b,2562,Golang,5,0,0,0,0,0
qwen3-1.7b,2562,Java,5,1,1,1,1,1
qwen3-1.7b,2562,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2562,Python3,5,1,1,1,1,1
qwen3-1.7b,2562,Rust,5,0,0,0,0,0
qwen3-1.7b,2563,C,5,0,0,0,0,0
qwen3-1.7b,2563,C#,5,0,0,0,0,0
qwen3-1.7b,2563,C++,5,0,0,0,0,0
qwen3-1.7b,2563,Golang,5,0,0,0,0,0
qwen3-1.7b,2563,Java,5,0,0,0,0,0
qwen3-1.7b,2563,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2563,Python3,5,1,1,1,1,1
qwen3-1.7b,2563,Rust,5,0,0,0,0,0
qwen3-1.7b,2566,C,5,0,0,0,0,0
qwen3-1.7b,2566,C#,5,0,0,0,0,0
qwen3-1.7b,2566,C++,5,0,0,0,0,0
qwen3-1.7b,2566,Golang,5,0,0,0,0,0
qwen3-1.7b,2566,Java,5,0,0,0,0,0
qwen3-1.7b,2566,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2566,Python3,5,0,0,0,0,0
qwen3-1.7b,2566,Rust,5,0,0,0,0,0
qwen3-1.7b,2569,C,5,0,0,0,0,0
qwen3-1.7b,2569,C#,5,0,0,0,0,0
qwen3-1.7b,2569,C++,5,0,0,0,0,0
qwen3-1.7b,2569,Golang,5,0,0,0,0,0
qwen3-1.7b,2569,Java,5,0,0,0,0,0
qwen3-1.7b,2569,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2569,Python3,5,0,0,0,0,0
qwen3-1.7b,2569,Rust,5,0,0,0,0,0
qwen3-1.7b,2575,C,5,0,0,0,0,0
qwen3-1.7b,2575,C#,5,0,0,0,0,0
qwen3-1.7b,2575,C++,5,1,1,1,1,1
qwen3-1.7b,2575,Golang,5,0,0,0,0,0
qwen3-1.7b,2575,Java,5,0,0,0,0,0
qwen3-1.7b,2575,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2575,Python3,5,1,1,1,1,1
qwen3-1.7b,2575,Rust,5,0,0,0,0,0
qwen3-1.7b,2576,C,5,0,0,0,0,0
qwen3-1.7b,2576,C#,5,0,0,0,0,0
qwen3-1.7b,2576,C++,5,0,0,0,0,0
qwen3-1.7b,2576,Golang,5,0,0,0,0,0
qwen3-1.7b,2576,Java,5,0,0,0,0,0
qwen3-1.7b,2576,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2576,Python3,5,1,1,1,1,1
qwen3-1.7b,2576,Rust,5,0,0,0,0,0
qwen3-1.7b,2578,C,5,0,0,0,0,0
qwen3-1.7b,2578,C#,5,1,1,1,1,1
qwen3-1.7b,2578,C++,5,0,0,0,0,0
qwen3-1.7b,2578,Golang,5,1,1,1,1,1
qwen3-1.7b,2578,Java,5,0,0,0,0,0
qwen3-1.7b,2578,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2578,Python3,5,1,1,1,1,1
qwen3-1.7b,2578,Rust,5,0,0,0,0,0
qwen3-1.7b,258,C,5,1,1,1,1,1
qwen3-1.7b,258,C#,5,1,1,1,1,1
qwen3-1.7b,258,C++,5,0,0,0,0,0
qwen3-1.7b,258,Golang,5,0,0,0,0,0
qwen3-1.7b,258,Java,5,1,1,1,1,1
qwen3-1.7b,258,JavaScript,5,1,1,1,1,1
qwen3-1.7b,258,Python3,5,1,1,1,1,1
qwen3-1.7b,258,Rust,5,0,0,0,0,0
qwen3-1.7b,2580,C,5,0,0,0,0,0
qwen3-1.7b,2580,C#,5,0,0,0,0,0
qwen3-1.7b,2580,C++,5,0,0,0,0,0
qwen3-1.7b,2580,Golang,5,0,0,0,0,0
qwen3-1.7b,2580,Java,5,0,0,0,0,0
qwen3-1.7b,2580,JavaScript,5,0,1,1,1,1
qwen3-1.7b,2580,Python3,5,1,1,1,1,1
qwen3-1.7b,2580,Rust,5,0,0,0,0,0
qwen3-1.7b,2582,C,5,0,0,0,0,0
qwen3-1.7b,2582,C#,5,0,0,0,0,0
qwen3-1.7b,2582,C++,5,0,0,0,0,0
qwen3-1.7b,2582,Golang,5,0,0,0,0,0
qwen3-1.7b,2582,Java,5,0,0,0,0,0
qwen3-1.7b,2582,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2582,Python3,5,1,1,1,1,1
qwen3-1.7b,2582,Rust,5,1,1,1,1,1
qwen3-1.7b,2586,C,5,1,1,1,1,1
qwen3-1.7b,2586,C#,5,1,1,1,1,1
qwen3-1.7b,2586,C++,5,0,0,0,0,0
qwen3-1.7b,2586,Golang,5,1,1,1,1,1
qwen3-1.7b,2586,Java,5,1,1,1,1,1
qwen3-1.7b,2586,JavaScript,5,1,1,1,1,1
qwen3-1.7b,2586,Python3,5,1,1,1,1,1
qwen3-1.7b,2586,Rust,5,0,0,0,0,0
qwen3-1.7b,2588,C,5,0,0,0,0,0
qwen3-1.7b,2588,C#,5,0,0,0,0,0
qwen3-1.7b,2588,C++,5,1,1,1,1,1
qwen3-1.7b,2588,Golang,5,0,0,0,0,0
qwen3-1.7b,2588,Java,5,0,0,0,0,0
qwen3-1.7b,2588,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2588,Python3,5,0,0,0,0,0
qwen3-1.7b,2588,Rust,5,0,0,0,0,0
qwen3-1.7b,2589,C,5,0,0,0,0,0
qwen3-1.7b,2589,C#,5,0,0,0,0,0
qwen3-1.7b,2589,C++,5,0,0,0,0,0
qwen3-1.7b,2589,Golang,5,0,0,0,0,0
qwen3-1.7b,2589,Java,5,0,0,0,0,0
qwen3-1.7b,2589,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2589,Python3,5,0,0,0,0,0
qwen3-1.7b,2589,Rust,5,0,0,0,0,0
qwen3-1.7b,2591,C,5,0,0,0,0,0
qwen3-1.7b,2591,C#,5,0,0,0,0,0
qwen3-1.7b,2591,C++,5,0,0,0,0,0
qwen3-1.7b,2591,Golang,5,0,0,0,0,0
qwen3-1.7b,2591,Java,5,0,0,0,0,0
qwen3-1.7b,2591,JavaScript,5,0,0,0,0,0
qwen3-1.7b,2591,Python3,5,0,0,0,0,0
qwen3-1.7b,2591,Rust,5,0,0,0,0,0
qwen3-1.7b,2594,C,5,0,0,0,0,0
qwen3-1.7b,2594,C#,5,1,1,1,1,1
qwen3-1.7b,2594,C++,5,0,0,0,0,0
qwen3-1.7b,2594,Golang,5,0,0,0,0,0
qwen3-1.7b,2594,Java,5,1,1,1,1,1
qwen3-1.7b,2594,JavaScript,5,1,1,1,1,1
