qid,reference_language_count,after_generation_language_count,after_all_language_count,is_complete_reference,is_complete_after_all,languages_reference,languages_after_generation,languages_after_all,new_languages_from_generation,new_languages_from_translation,missing_languages_after_all
1702,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1703,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1704,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1705,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1707,5,8,8,0,1,C|C++|C#|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,JavaScript|Golang|Rust,,
1710,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1711,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1713,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1716,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1717,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1720,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1723,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1725,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1726,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1732,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1733,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1734,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1735,7,8,8,0,1,C|C++|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#,,
1736,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1738,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1742,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1743,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1744,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1745,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1748,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1749,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1750,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1752,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1753,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1754,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1758,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1759,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1760,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1763,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1764,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1768,5,8,8,0,1,C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Golang|Rust,,
1769,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1773,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1774,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1775,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1779,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1780,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1781,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1784,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1785,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1787,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1790,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1792,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1793,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1796,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1798,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1799,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1800,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1802,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1803,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1805,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1806,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1807,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1813,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1814,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1815,5,8,8,0,1,C|C++|C#|Java|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,JavaScript|Golang|Rust,,
1816,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1817,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1818,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1822,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1825,2,6,6,0,0,C++|Java,C++|C#|Java|Python3|Golang|Rust,C++|C#|Java|Python3|Golang|Rust,C#|Python3|Golang|Rust,,C|JavaScript
1827,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1829,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1830,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1832,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1833,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1834,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1835,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1837,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1838,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1839,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1844,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1845,7,8,8,0,1,C|C++|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C#,,
1846,5,8,8,0,1,C|C++|C#|Java|JavaScript,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Python3|Golang|Rust,,
1847,5,7,7,0,0,C++|C#|Java|Python3|Rust,C++|C#|Java|JavaScript|Python3|Golang|Rust,C++|C#|Java|JavaScript|Python3|Golang|Rust,JavaScript|Golang,,C
1848,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1849,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1850,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1851,5,8,8,0,1,C++|C#|Java|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|JavaScript|Rust,,
1854,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1855,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1856,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1859,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1860,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1862,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1863,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1864,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1865,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1866,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1869,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1870,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1871,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1872,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1876,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1877,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1879,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1880,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1881,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1882,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1883,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1884,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1887,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1888,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1889,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1893,6,8,8,0,1,C|C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Golang|Rust,,
1894,5,8,8,0,1,C++|C#|Java|JavaScript|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|Golang|Rust,,
1896,2,6,6,0,0,C++|Python3,C++|C#|JavaScript|Python3|Golang|Rust,C++|C#|JavaScript|Python3|Golang|Rust,C#|JavaScript|Golang|Rust,,C|Java
1897,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1898,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1899,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1900,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1903,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1904,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1906,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1909,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1910,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1911,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1912,5,7,7,0,0,C++|C#|Java|Python3|Rust,C++|C#|Java|JavaScript|Python3|Golang|Rust,C++|C#|Java|JavaScript|Python3|Golang|Rust,JavaScript|Golang,,C
1913,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1915,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1920,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1921,7,8,8,0,1,C|C++|C#|Java|JavaScript|Python3|Golang,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,Rust,,
1922,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1923,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1925,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1927,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1929,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1930,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1935,8,8,8,1,1,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,,,
1936,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
1941,2,8,8,0,1,C++|Python3,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C++|C#|Java|JavaScript|Python3|Golang|Rust,C|C#|Java|JavaScript|Golang|Rust,,
