model,qid,source_lang,target_lang,n_candidates,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5
glm-4,2179,C#,C++,5,1,1,1,1,1
glm-4,2179,C#,Golang,5,0,0,0,0,0
glm-4,2179,C#,Java,5,1,1,1,1,1
glm-4,2179,C#,JavaScript,5,1,1,1,1,1
glm-4,2179,C#,Python3,5,0,0,0,0,1
glm-4,2179,C#,Rust,5,1,1,1,1,1
glm-4,2179,C++,C,5,0,0,0,0,0
glm-4,2179,C++,C#,5,0,0,0,0,1
glm-4,2179,C++,Golang,5,0,0,0,0,0
glm-4,2179,C++,Java,5,0,0,0,1,1
glm-4,2179,C++,JavaScript,5,1,1,1,1,1
glm-4,2179,C++,Python3,5,0,0,0,0,0
glm-4,2179,C++,Rust,5,0,1,1,1,1
glm-4,2179,Golang,C,5,0,0,0,0,0
glm-4,2179,Golang,C#,5,0,1,1,1,1
glm-4,2179,Golang,C++,5,0,0,0,1,1
glm-4,2179,Golang,Java,5,1,1,1,1,1
glm-4,2179,Golang,JavaScript,5,0,0,1,1,1
glm-4,2179,Golang,Python3,5,0,0,0,0,0
glm-4,2179,Golang,Rust,5,0,0,1,1,1
glm-4,2179,Java,C,5,0,0,1,1,1
glm-4,2179,Java,C#,5,0,0,1,1,1
glm-4,2179,Java,C++,5,1,1,1,1,1
glm-4,2179,Java,Golang,5,0,0,0,0,0
glm-4,2179,Java,JavaScript,5,0,1,1,1,1
glm-4,2179,Java,Python3,5,0,0,0,0,0
glm-4,2179,Java,Rust,5,0,0,0,0,0
glm-4,2179,JavaScript,C,5,0,0,1,1,1
glm-4,2179,JavaScript,C#,5,0,0,0,0,0
glm-4,2179,JavaScript,C++,5,0,0,0,0,0
glm-4,2179,JavaScript,Golang,5,0,0,0,0,0
glm-4,2179,JavaScript,Java,5,1,1,1,1,1
glm-4,2179,JavaScript,Python3,5,0,0,0,0,0
glm-4,2179,JavaScript,Rust,5,0,1,1,1,1
glm-4,2179,Python3,C,5,1,1,1,1,1
glm-4,2179,Python3,C#,5,0,0,0,0,1
glm-4,2179,Python3,C++,5,0,0,0,1,1
glm-4,2179,Python3,Golang,5,0,0,0,0,0
glm-4,2179,Python3,Java,5,0,1,1,1,1
glm-4,2179,Python3,JavaScript,5,0,1,1,1,1
glm-4,2179,Python3,Rust,5,1,1,1,1,1
glm-4,2179,Rust,C,5,0,0,0,0,0
glm-4,2179,Rust,C#,5,0,0,0,0,0
glm-4,2179,Rust,C++,5,0,0,1,1,1
glm-4,2179,Rust,Golang,5,0,0,0,0,0
glm-4,2179,Rust,Java,5,1,1,1,1,1
glm-4,2179,Rust,JavaScript,5,0,0,0,0,0
glm-4,2179,Rust,Python3,5,1,1,1,1,1
glm-4,2187,C,C#,5,1,1,1,1,1
glm-4,2187,C,C++,5,1,1,1,1,1
glm-4,2187,C,Golang,5,1,1,1,1,1
glm-4,2187,C,Java,5,1,1,1,1,1
glm-4,2187,C,JavaScript,5,1,1,1,1,1
glm-4,2187,C,Python3,5,1,1,1,1,1
glm-4,2187,C,Rust,5,1,1,1,1,1
glm-4,2187,C#,C,5,1,1,1,1,1
glm-4,2187,C#,C++,5,1,1,1,1,1
glm-4,2187,C#,Golang,5,0,1,1,1,1
glm-4,2187,C#,Java,5,1,1,1,1,1
glm-4,2187,C#,JavaScript,5,1,1,1,1,1
glm-4,2187,C#,Python3,5,1,1,1,1,1
glm-4,2187,C#,Rust,5,0,1,1,1,1
glm-4,2187,C++,C,5,1,1,1,1,1
glm-4,2187,C++,C#,5,1,1,1,1,1
glm-4,2187,C++,Golang,5,0,0,0,0,0
glm-4,2187,C++,Java,5,1,1,1,1,1
glm-4,2187,C++,JavaScript,5,1,1,1,1,1
glm-4,2187,C++,Python3,5,1,1,1,1,1
glm-4,2187,C++,Rust,5,1,1,1,1,1
glm-4,2187,Golang,C,5,1,1,1,1,1
glm-4,2187,Golang,C#,5,1,1,1,1,1
glm-4,2187,Golang,C++,5,0,1,1,1,1
glm-4,2187,Golang,Java,5,1,1,1,1,1
glm-4,2187,Golang,JavaScript,5,1,1,1,1,1
glm-4,2187,Golang,Python3,5,1,1,1,1,1
glm-4,2187,Golang,Rust,5,0,0,1,1,1
glm-4,2187,Java,C,5,1,1,1,1,1
glm-4,2187,Java,C#,5,1,1,1,1,1
glm-4,2187,Java,C++,5,0,1,1,1,1
glm-4,2187,Java,Golang,5,0,0,0,1,1
glm-4,2187,Java,JavaScript,5,1,1,1,1,1
glm-4,2187,Java,Python3,5,1,1,1,1,1
glm-4,2187,Java,Rust,5,0,1,1,1,1
glm-4,2187,JavaScript,C,5,1,1,1,1,1
glm-4,2187,JavaScript,C#,5,1,1,1,1,1
glm-4,2187,JavaScript,C++,5,1,1,1,1,1
glm-4,2187,JavaScript,Golang,5,0,0,1,1,1
glm-4,2187,JavaScript,Java,5,0,1,1,1,1
glm-4,2187,JavaScript,Python3,5,1,1,1,1,1
glm-4,2187,JavaScript,Rust,5,0,1,1,1,1
glm-4,2187,Python3,C,5,1,1,1,1,1
glm-4,2187,Python3,C#,5,1,1,1,1,1
glm-4,2187,Python3,C++,5,1,1,1,1,1
glm-4,2187,Python3,Golang,5,0,0,0,0,1
glm-4,2187,Python3,Java,5,1,1,1,1,1
glm-4,2187,Python3,JavaScript,5,0,1,1,1,1
glm-4,2187,Python3,Rust,5,1,1,1,1,1
glm-4,2187,Rust,C,5,1,1,1,1,1
glm-4,2187,Rust,C#,5,1,1,1,1,1
glm-4,2187,Rust,C++,5,0,1,1,1,1
glm-4,2187,Rust,Golang,5,0,0,1,1,1
glm-4,2187,Rust,Java,5,1,1,1,1,1
glm-4,2187,Rust,JavaScript,5,1,1,1,1,1
glm-4,2187,Rust,Python3,5,1,1,1,1,1
glm-4,2197,C,C#,5,0,0,0,0,0
glm-4,2197,C,C++,5,0,0,1,1,1
glm-4,2197,C,Golang,5,1,1,1,1,1
glm-4,2197,C,Java,5,1,1,1,1,1
glm-4,2197,C,JavaScript,5,0,0,0,0,0
glm-4,2197,C,Python3,5,0,0,0,0,0
glm-4,2197,C,Rust,5,0,0,0,0,0
glm-4,2197,C#,C,5,0,0,0,0,0
glm-4,2197,C#,C++,5,1,1,1,1,1
glm-4,2197,C#,Golang,5,1,1,1,1,1
glm-4,2197,C#,Java,5,0,1,1,1,1
glm-4,2197,C#,JavaScript,5,0,0,0,1,1
glm-4,2197,C#,Python3,5,0,0,0,0,0
glm-4,2197,C#,Rust,5,0,0,0,0,0
glm-4,2197,C++,C,5,0,0,0,0,0
glm-4,2197,C++,C#,5,1,1,1,1,1
glm-4,2197,C++,Golang,5,1,1,1,1,1
glm-4,2197,C++,Java,5,1,1,1,1,1
glm-4,2197,C++,JavaScript,5,0,0,0,0,0
glm-4,2197,C++,Python3,5,0,0,0,1,1
glm-4,2197,C++,Rust,5,0,0,0,0,0
glm-4,2197,Golang,C,5,0,0,0,0,0
glm-4,2197,Golang,C#,5,0,0,1,1,1
glm-4,2197,Golang,C++,5,0,0,1,1,1
glm-4,2197,Golang,Java,5,1,1,1,1,1
glm-4,2197,Golang,JavaScript,5,0,0,1,1,1
glm-4,2197,Golang,Python3,5,0,0,0,0,0
glm-4,2197,Golang,Rust,5,0,0,0,0,0
glm-4,2197,Java,C,5,0,0,0,0,0
glm-4,2197,Java,C#,5,1,1,1,1,1
glm-4,2197,Java,C++,5,0,0,1,1,1
glm-4,2197,Java,Golang,5,1,1,1,1,1
glm-4,2197,Java,JavaScript,5,0,0,0,0,0
glm-4,2197,Java,Python3,5,0,1,1,1,1
glm-4,2197,Java,Rust,5,0,0,0,0,0
glm-4,2197,JavaScript,C,5,0,0,0,0,0
glm-4,2197,JavaScript,C#,5,0,0,1,1,1
glm-4,2197,JavaScript,C++,5,0,1,1,1,1
glm-4,2197,JavaScript,Golang,5,1,1,1,1,1
glm-4,2197,JavaScript,Java,5,0,1,1,1,1
glm-4,2197,JavaScript,Python3,5,0,0,0,0,1
glm-4,2197,JavaScript,Rust,5,0,0,0,1,1
glm-4,2197,Python3,C,5,0,0,0,0,0
glm-4,2197,Python3,C#,5,0,0,0,1,1
glm-4,2197,Python3,C++,5,0,0,0,1,1
glm-4,2197,Python3,Golang,5,1,1,1,1,1
glm-4,2197,Python3,Java,5,0,0,0,1,1
glm-4,2197,Python3,JavaScript,5,0,0,1,1,1
glm-4,2197,Python3,Rust,5,0,0,0,0,0
glm-4,2197,Rust,C,5,1,1,1,1,1
glm-4,2197,Rust,C#,5,0,0,0,0,0
glm-4,2197,Rust,C++,5,1,1,1,1,1
glm-4,2197,Rust,Golang,5,1,1,1,1,1
glm-4,2197,Rust,Java,5,0,1,1,1,1
glm-4,2197,Rust,JavaScript,5,0,0,0,0,0
glm-4,2197,Rust,Python3,5,0,0,0,0,0
glm-4,2200,C,C#,5,1,1,1,1,1
glm-4,2200,C,C++,5,1,1,1,1,1
glm-4,2200,C,Golang,5,1,1,1,1,1
glm-4,2200,C,Java,5,1,1,1,1,1
glm-4,2200,C,JavaScript,5,1,1,1,1,1
glm-4,2200,C,Python3,5,1,1,1,1,1
glm-4,2200,C,Rust,5,0,1,1,1,1
glm-4,2200,C#,C,5,1,1,1,1,1
glm-4,2200,C#,C++,5,1,1,1,1,1
glm-4,2200,C#,Golang,5,1,1,1,1,1
glm-4,2200,C#,Java,5,1,1,1,1,1
glm-4,2200,C#,JavaScript,5,1,1,1,1,1
glm-4,2200,C#,Python3,5,1,1,1,1,1
glm-4,2200,C#,Rust,5,1,1,1,1,1
glm-4,2200,C++,C,5,1,1,1,1,1
glm-4,2200,C++,C#,5,1,1,1,1,1
glm-4,2200,C++,Golang,5,1,1,1,1,1
glm-4,2200,C++,Java,5,1,1,1,1,1
glm-4,2200,C++,JavaScript,5,1,1,1,1,1
glm-4,2200,C++,Python3,5,0,1,1,1,1
glm-4,2200,C++,Rust,5,1,1,1,1,1
glm-4,2200,Golang,C,5,0,0,1,1,1
glm-4,2200,Golang,C#,5,1,1,1,1,1
glm-4,2200,Golang,C++,5,1,1,1,1,1
glm-4,2200,Golang,Java,5,1,1,1,1,1
glm-4,2200,Golang,JavaScript,5,1,1,1,1,1
glm-4,2200,Golang,Python3,5,1,1,1,1,1
glm-4,2200,Golang,Rust,5,1,1,1,1,1
glm-4,2200,Java,C,5,0,0,1,1,1
glm-4,2200,Java,C#,5,1,1,1,1,1
glm-4,2200,Java,C++,5,1,1,1,1,1
glm-4,2200,Java,Golang,5,1,1,1,1,1
glm-4,2200,Java,JavaScript,5,1,1,1,1,1
glm-4,2200,Java,Python3,5,1,1,1,1,1
glm-4,2200,Java,Rust,5,1,1,1,1,1
glm-4,2200,JavaScript,C,5,1,1,1,1,1
glm-4,2200,JavaScript,C#,5,1,1,1,1,1
glm-4,2200,JavaScript,C++,5,1,1,1,1,1
glm-4,2200,JavaScript,Golang,5,1,1,1,1,1
glm-4,2200,JavaScript,Java,5,1,1,1,1,1
glm-4,2200,JavaScript,Python3,5,1,1,1,1,1
glm-4,2200,JavaScript,Rust,5,0,0,1,1,1
glm-4,2200,Python3,C,5,0,1,1,1,1
glm-4,2200,Python3,C#,5,1,1,1,1,1
glm-4,2200,Python3,C++,5,0,1,1,1,1
glm-4,2200,Python3,Golang,5,1,1,1,1,1
glm-4,2200,Python3,Java,5,1,1,1,1,1
glm-4,2200,Python3,JavaScript,5,1,1,1,1,1
glm-4,2200,Python3,Rust,5,1,1,1,1,1
glm-4,2200,Rust,C,5,0,0,1,1,1
glm-4,2200,Rust,C#,5,1,1,1,1,1
glm-4,2200,Rust,C++,5,1,1,1,1,1
glm-4,2200,Rust,Golang,5,1,1,1,1,1
glm-4,2200,Rust,Java,5,1,1,1,1,1
glm-4,2200,Rust,JavaScript,5,1,1,1,1,1
glm-4,2200,Rust,Python3,5,0,1,1,1,1
glm-4,2210,C,C#,5,0,0,0,0,0
glm-4,2210,C,C++,5,0,0,0,0,1
glm-4,2210,C,Golang,5,0,1,1,1,1
glm-4,2210,C,Java,5,0,0,0,0,0
glm-4,2210,C,JavaScript,5,0,0,0,0,0
glm-4,2210,C,Python3,5,0,0,0,0,0
glm-4,2210,C,Rust,5,0,0,1,1,1
glm-4,2210,C#,C,5,0,0,0,1,1
glm-4,2210,C#,C++,5,0,0,0,0,0
glm-4,2210,C#,Golang,5,0,0,0,0,0
glm-4,2210,C#,Java,5,0,0,0,0,0
glm-4,2210,C#,JavaScript,5,0,0,0,0,0
glm-4,2210,C#,Python3,5,0,0,0,0,0
glm-4,2210,C#,Rust,5,1,1,1,1,1
glm-4,2210,C++,C,5,1,1,1,1,1
glm-4,2210,C++,C#,5,0,0,0,0,0
glm-4,2210,C++,Golang,5,1,1,1,1,1
glm-4,2210,C++,Java,5,0,0,0,0,0
glm-4,2210,C++,JavaScript,5,0,0,0,0,0
glm-4,2210,C++,Python3,5,0,0,0,0,0
glm-4,2210,C++,Rust,5,1,1,1,1,1
glm-4,2210,Golang,C,5,0,0,1,1,1
glm-4,2210,Golang,C#,5,1,1,1,1,1
glm-4,2210,Golang,C++,5,0,0,0,0,0
glm-4,2210,Golang,Java,5,1,1,1,1,1
glm-4,2210,Golang,JavaScript,5,0,0,0,1,1
glm-4,2210,Golang,Python3,5,0,0,0,0,0
glm-4,2210,Golang,Rust,5,0,0,0,1,1
glm-4,2210,Java,C,5,0,0,0,0,0
glm-4,2210,Java,C#,5,0,0,0,0,0
glm-4,2210,Java,C++,5,1,1,1,1,1
glm-4,2210,Java,Golang,5,0,0,0,0,0
glm-4,2210,Java,JavaScript,5,0,0,1,1,1
glm-4,2210,Java,Python3,5,0,0,0,0,0
glm-4,2210,Java,Rust,5,0,1,1,1,1
glm-4,2210,JavaScript,C,5,0,1,1,1,1
glm-4,2210,JavaScript,C#,5,0,1,1,1,1
glm-4,2210,JavaScript,C++,5,0,0,0,1,1
glm-4,2210,JavaScript,Golang,5,0,0,0,0,0
glm-4,2210,JavaScript,Java,5,0,0,0,0,1
glm-4,2210,JavaScript,Python3,5,0,0,0,1,1
glm-4,2210,JavaScript,Rust,5,0,0,0,0,0
glm-4,2210,Python3,C,5,1,1,1,1,1
glm-4,2210,Python3,C#,5,0,1,1,1,1
glm-4,2210,Python3,C++,5,0,0,0,0,0
glm-4,2210,Python3,Golang,5,0,0,0,0,0
glm-4,2210,Python3,Java,5,0,0,0,0,0
glm-4,2210,Python3,JavaScript,5,0,0,0,0,0
glm-4,2210,Python3,Rust,5,1,1,1,1,1
glm-4,2210,Rust,C,5,0,0,0,1,1
glm-4,2210,Rust,C#,5,1,1,1,1,1
glm-4,2210,Rust,C++,5,0,0,0,0,0
glm-4,2210,Rust,Golang,5,1,1,1,1,1
glm-4,2210,Rust,Java,5,0,0,1,1,1
glm-4,2210,Rust,JavaScript,5,0,0,0,0,0
glm-4,2210,Rust,Python3,5,0,0,0,0,0
glm-4,2225,C,C#,5,1,1,1,1,1
glm-4,2225,C,C++,5,1,1,1,1,1
glm-4,2225,C,Golang,5,1,1,1,1,1
glm-4,2225,C,Java,5,1,1,1,1,1
glm-4,2225,C,JavaScript,5,1,1,1,1,1
glm-4,2225,C,Python3,5,0,1,1,1,1
glm-4,2225,C,Rust,5,1,1,1,1,1
glm-4,2225,C#,C,5,0,0,0,0,0
glm-4,2225,C#,C++,5,1,1,1,1,1
glm-4,2225,C#,Golang,5,0,0,1,1,1
glm-4,2225,C#,Java,5,0,1,1,1,1
glm-4,2225,C#,JavaScript,5,1,1,1,1,1
glm-4,2225,C#,Python3,5,0,1,1,1,1
glm-4,2225,C#,Rust,5,0,1,1,1,1
glm-4,2225,C++,C,5,0,0,0,1,1
glm-4,2225,C++,C#,5,1,1,1,1,1
glm-4,2225,C++,Golang,5,0,0,1,1,1
glm-4,2225,C++,Java,5,1,1,1,1,1
glm-4,2225,C++,JavaScript,5,0,0,1,1,1
glm-4,2225,C++,Python3,5,0,1,1,1,1
glm-4,2225,C++,Rust,5,0,0,1,1,1
glm-4,2225,Golang,C,5,0,0,0,0,0
glm-4,2225,Golang,C#,5,1,1,1,1,1
glm-4,2225,Golang,C++,5,1,1,1,1,1
glm-4,2225,Golang,Java,5,1,1,1,1,1
glm-4,2225,Golang,JavaScript,5,0,1,1,1,1
glm-4,2225,Golang,Python3,5,0,0,0,0,0
glm-4,2225,Golang,Rust,5,0,0,1,1,1
glm-4,2225,Java,C,5,0,0,0,1,1
glm-4,2225,Java,C#,5,1,1,1,1,1
glm-4,2225,Java,C++,5,1,1,1,1,1
glm-4,2225,Java,Golang,5,1,1,1,1,1
glm-4,2225,Java,JavaScript,5,1,1,1,1,1
glm-4,2225,Java,Python3,5,1,1,1,1,1
glm-4,2225,Java,Rust,5,0,0,0,1,1
glm-4,2225,JavaScript,C,5,0,0,0,0,0
glm-4,2225,JavaScript,C#,5,0,1,1,1,1
glm-4,2225,JavaScript,C++,5,0,1,1,1,1
glm-4,2225,JavaScript,Golang,5,1,1,1,1,1
glm-4,2225,JavaScript,Java,5,0,1,1,1,1
glm-4,2225,JavaScript,Python3,5,1,1,1,1,1
glm-4,2225,JavaScript,Rust,5,0,0,1,1,1
glm-4,2225,Python3,C,5,0,0,0,1,1
glm-4,2225,Python3,C#,5,1,1,1,1,1
glm-4,2225,Python3,C++,5,1,1,1,1,1
glm-4,2225,Python3,Golang,5,0,1,1,1,1
glm-4,2225,Python3,Java,5,1,1,1,1,1
glm-4,2225,Python3,JavaScript,5,1,1,1,1,1
glm-4,2225,Python3,Rust,5,1,1,1,1,1
glm-4,2225,Rust,C,5,1,1,1,1,1
glm-4,2225,Rust,C#,5,0,0,1,1,1
glm-4,2225,Rust,C++,5,1,1,1,1,1
glm-4,2225,Rust,Golang,5,0,0,0,0,0
glm-4,2225,Rust,Java,5,1,1,1,1,1
glm-4,2225,Rust,JavaScript,5,0,1,1,1,1
glm-4,2225,Rust,Python3,5,0,0,1,1,1
glm-4,2239,C,C#,5,1,1,1,1,1
glm-4,2239,C,C++,5,1,1,1,1,1
glm-4,2239,C,Golang,5,1,1,1,1,1
glm-4,2239,C,Java,5,1,1,1,1,1
glm-4,2239,C,JavaScript,5,1,1,1,1,1
glm-4,2239,C,Python3,5,1,1,1,1,1
glm-4,2239,C,Rust,5,1,1,1,1,1
glm-4,2239,C#,C,5,1,1,1,1,1
glm-4,2239,C#,C++,5,1,1,1,1,1
glm-4,2239,C#,Golang,5,1,1,1,1,1
glm-4,2239,C#,Java,5,1,1,1,1,1
glm-4,2239,C#,JavaScript,5,1,1,1,1,1
glm-4,2239,C#,Python3,5,1,1,1,1,1
glm-4,2239,C#,Rust,5,0,1,1,1,1
glm-4,2239,C++,C,5,1,1,1,1,1
glm-4,2239,C++,C#,5,1,1,1,1,1
glm-4,2239,C++,Golang,5,1,1,1,1,1
glm-4,2239,C++,Java,5,1,1,1,1,1
glm-4,2239,C++,JavaScript,5,1,1,1,1,1
glm-4,2239,C++,Python3,5,0,1,1,1,1
glm-4,2239,C++,Rust,5,0,1,1,1,1
glm-4,2239,Golang,C,5,1,1,1,1,1
glm-4,2239,Golang,C#,5,1,1,1,1,1
glm-4,2239,Golang,C++,5,1,1,1,1,1
glm-4,2239,Golang,Java,5,1,1,1,1,1
glm-4,2239,Golang,JavaScript,5,1,1,1,1,1
glm-4,2239,Golang,Python3,5,1,1,1,1,1
glm-4,2239,Golang,Rust,5,0,1,1,1,1
glm-4,2239,Java,C,5,1,1,1,1,1
glm-4,2239,Java,C#,5,1,1,1,1,1
glm-4,2239,Java,C++,5,1,1,1,1,1
glm-4,2239,Java,Golang,5,1,1,1,1,1
glm-4,2239,Java,JavaScript,5,1,1,1,1,1
glm-4,2239,Java,Python3,5,1,1,1,1,1
glm-4,2239,Java,Rust,5,1,1,1,1,1
glm-4,2239,JavaScript,C,5,0,1,1,1,1
glm-4,2239,JavaScript,C#,5,1,1,1,1,1
glm-4,2239,JavaScript,C++,5,1,1,1,1,1
glm-4,2239,JavaScript,Golang,5,1,1,1,1,1
glm-4,2239,JavaScript,Java,5,1,1,1,1,1
glm-4,2239,JavaScript,Python3,5,1,1,1,1,1
glm-4,2239,JavaScript,Rust,5,1,1,1,1,1
glm-4,2239,Python3,C,5,1,1,1,1,1
glm-4,2239,Python3,C#,5,1,1,1,1,1
glm-4,2239,Python3,C++,5,0,1,1,1,1
glm-4,2239,Python3,Golang,5,1,1,1,1,1
glm-4,2239,Python3,Java,5,1,1,1,1,1
glm-4,2239,Python3,JavaScript,5,1,1,1,1,1
glm-4,2239,Python3,Rust,5,0,1,1,1,1
glm-4,2239,Rust,C,5,1,1,1,1,1
glm-4,2239,Rust,C#,5,1,1,1,1,1
glm-4,2239,Rust,C++,5,1,1,1,1,1
glm-4,2239,Rust,Golang,5,1,1,1,1,1
glm-4,2239,Rust,Java,5,1,1,1,1,1
glm-4,2239,Rust,JavaScript,5,1,1,1,1,1
glm-4,2239,Rust,Python3,5,0,1,1,1,1
glm-4,2241,C,C#,5,0,0,0,0,0
glm-4,2241,C,C++,5,0,0,0,0,0
glm-4,2241,C,Golang,5,0,0,0,0,0
glm-4,2241,C,Java,5,0,0,0,0,0
glm-4,2241,C,JavaScript,5,0,0,0,1,1
glm-4,2241,C,Python3,5,0,0,0,0,0
glm-4,2241,C,Rust,5,0,0,0,0,0
glm-4,2241,C#,C,5,0,0,0,0,0
glm-4,2241,C#,C++,5,0,0,0,0,0
glm-4,2241,C#,Golang,5,0,0,0,0,0
glm-4,2241,C#,Java,5,0,0,0,0,0
glm-4,2241,C#,JavaScript,5,0,0,0,0,0
glm-4,2241,C#,Python3,5,0,0,1,1,1
glm-4,2241,C#,Rust,5,0,0,0,0,0
glm-4,2241,C++,C,5,0,0,0,0,0
glm-4,2241,C++,C#,5,0,0,0,0,0
glm-4,2241,C++,Golang,5,0,0,0,0,0
glm-4,2241,C++,Java,5,0,1,1,1,1
glm-4,2241,C++,JavaScript,5,0,1,1,1,1
glm-4,2241,C++,Python3,5,1,1,1,1,1
glm-4,2241,C++,Rust,5,0,0,0,0,0
glm-4,2241,Golang,C,5,0,0,0,0,0
glm-4,2241,Golang,C#,5,0,0,0,0,0
glm-4,2241,Golang,C++,5,0,0,0,0,0
glm-4,2241,Golang,Java,5,1,1,1,1,1
glm-4,2241,Golang,JavaScript,5,0,0,0,0,1
glm-4,2241,Golang,Python3,5,0,0,1,1,1
glm-4,2241,Golang,Rust,5,0,0,0,0,0
glm-4,2241,Java,C,5,0,0,0,0,0
glm-4,2241,Java,C#,5,0,0,0,0,0
glm-4,2241,Java,C++,5,0,0,0,0,0
glm-4,2241,Java,Golang,5,0,0,0,0,0
glm-4,2241,Java,JavaScript,5,0,0,0,0,0
glm-4,2241,Java,Python3,5,0,0,0,1,1
glm-4,2241,Java,Rust,5,0,0,0,0,0
glm-4,2241,JavaScript,C,5,0,0,0,0,0
glm-4,2241,JavaScript,C#,5,0,0,0,0,0
glm-4,2241,JavaScript,C++,5,0,0,0,0,0
glm-4,2241,JavaScript,Golang,5,0,0,0,0,0
glm-4,2241,JavaScript,Java,5,0,0,0,0,0
glm-4,2241,JavaScript,Python3,5,0,0,0,0,0
glm-4,2241,JavaScript,Rust,5,0,0,0,0,0
glm-4,2241,Python3,C,5,0,0,0,0,0
glm-4,2241,Python3,C#,5,0,0,0,0,0
glm-4,2241,Python3,C++,5,0,0,0,0,0
glm-4,2241,Python3,Golang,5,1,1,1,1,1
glm-4,2241,Python3,Java,5,0,0,0,0,0
glm-4,2241,Python3,JavaScript,5,1,1,1,1,1
glm-4,2241,Python3,Rust,5,0,0,0,0,0
glm-4,2241,Rust,C,5,0,0,0,0,0
glm-4,2241,Rust,C#,5,0,0,0,0,0
glm-4,2241,Rust,C++,5,0,0,0,0,0
glm-4,2241,Rust,Golang,5,0,0,0,0,0
glm-4,2241,Rust,Java,5,0,0,0,0,0
glm-4,2241,Rust,JavaScript,5,0,0,0,0,0
glm-4,2241,Rust,Python3,5,0,1,1,1,1
glm-4,2255,C,C#,5,1,1,1,1,1
glm-4,2255,C,C++,5,1,1,1,1,1
glm-4,2255,C,Golang,5,1,1,1,1,1
glm-4,2255,C,Java,5,1,1,1,1,1
glm-4,2255,C,JavaScript,5,1,1,1,1,1
glm-4,2255,C,Python3,5,1,1,1,1,1
glm-4,2255,C,Rust,5,1,1,1,1,1
glm-4,2255,C#,C,5,1,1,1,1,1
glm-4,2255,C#,C++,5,1,1,1,1,1
glm-4,2255,C#,Golang,5,1,1,1,1,1
glm-4,2255,C#,Java,5,1,1,1,1,1
glm-4,2255,C#,JavaScript,5,1,1,1,1,1
glm-4,2255,C#,Python3,5,1,1,1,1,1
glm-4,2255,C#,Rust,5,0,0,1,1,1
glm-4,2255,C++,C,5,1,1,1,1,1
glm-4,2255,C++,C#,5,1,1,1,1,1
glm-4,2255,C++,Golang,5,1,1,1,1,1
glm-4,2255,C++,Java,5,1,1,1,1,1
glm-4,2255,C++,JavaScript,5,1,1,1,1,1
glm-4,2255,C++,Python3,5,1,1,1,1,1
glm-4,2255,C++,Rust,5,1,1,1,1,1
glm-4,2255,Golang,C,5,1,1,1,1,1
glm-4,2255,Golang,C#,5,1,1,1,1,1
glm-4,2255,Golang,C++,5,1,1,1,1,1
glm-4,2255,Golang,Java,5,1,1,1,1,1
glm-4,2255,Golang,JavaScript,5,1,1,1,1,1
glm-4,2255,Golang,Python3,5,1,1,1,1,1
glm-4,2255,Golang,Rust,5,0,1,1,1,1
glm-4,2255,Java,C,5,1,1,1,1,1
glm-4,2255,Java,C#,5,1,1,1,1,1
glm-4,2255,Java,C++,5,1,1,1,1,1
glm-4,2255,Java,Golang,5,1,1,1,1,1
glm-4,2255,Java,JavaScript,5,1,1,1,1,1
glm-4,2255,Java,Python3,5,1,1,1,1,1
glm-4,2255,Java,Rust,5,1,1,1,1,1
glm-4,2255,JavaScript,C,5,1,1,1,1,1
glm-4,2255,JavaScript,C#,5,1,1,1,1,1
glm-4,2255,JavaScript,C++,5,1,1,1,1,1
glm-4,2255,JavaScript,Golang,5,1,1,1,1,1
glm-4,2255,JavaScript,Java,5,1,1,1,1,1
glm-4,2255,JavaScript,Python3,5,1,1,1,1,1
glm-4,2255,JavaScript,Rust,5,1,1,1,1,1
glm-4,2255,Python3,C,5,1,1,1,1,1
glm-4,2255,Python3,C#,5,1,1,1,1,1
glm-4,2255,Python3,C++,5,1,1,1,1,1
glm-4,2255,Python3,Golang,5,1,1,1,1,1
glm-4,2255,Python3,Java,5,1,1,1,1,1
glm-4,2255,Python3,JavaScript,5,1,1,1,1,1
glm-4,2255,Python3,Rust,5,0,1,1,1,1
glm-4,2255,Rust,C,5,1,1,1,1,1
glm-4,2255,Rust,C#,5,1,1,1,1,1
glm-4,2255,Rust,C++,5,1,1,1,1,1
glm-4,2255,Rust,Golang,5,1,1,1,1,1
glm-4,2255,Rust,Java,5,1,1,1,1,1
glm-4,2255,Rust,JavaScript,5,1,1,1,1,1
glm-4,2255,Rust,Python3,5,1,1,1,1,1
glm-4,2264,C,C#,5,1,1,1,1,1
glm-4,2264,C,C++,5,1,1,1,1,1
glm-4,2264,C,Golang,5,1,1,1,1,1
glm-4,2264,C,Java,5,1,1,1,1,1
glm-4,2264,C,JavaScript,5,1,1,1,1,1
glm-4,2264,C,Python3,5,0,1,1,1,1
glm-4,2264,C,Rust,5,1,1,1,1,1
glm-4,2264,C#,C,5,0,0,1,1,1
glm-4,2264,C#,C++,5,1,1,1,1,1
glm-4,2264,C#,Golang,5,1,1,1,1,1
glm-4,2264,C#,Java,5,1,1,1,1,1
glm-4,2264,C#,JavaScript,5,1,1,1,1,1
glm-4,2264,C#,Python3,5,1,1,1,1,1
glm-4,2264,C#,Rust,5,1,1,1,1,1
glm-4,2264,C++,C,5,1,1,1,1,1
